DATAFLOW;FREQ;TIME_PERIOD;REF_AREA;INDICATOR;ACTIVITY;NUMBER_EMPL;PRODUCT;TURNOVER;CLIENT_RESIDENCE;OBS_VALUE;UNIT_MEASURE;UNIT_MULT;DECIMALS;OBS_STATUS;OBS_STATUS_1;CONF_STATUS;CONF_STATUS_1;DOMINANCE;SHARE_SECOND;COMMENT_OBS
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;F432;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;F432;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;F433;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;F433;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;F433;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;F433;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;F433;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;F439;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;F439;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;F439;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;F439;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;F439;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G45;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G45;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G45;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G45;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G45;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G451;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G451;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G451;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G451;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G451;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G452;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G452;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G452;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G452;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G452;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G453;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G453;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G453;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G453;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G453;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G454;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G454;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G454;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G454;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G454;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G46;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G46;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G46;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G46;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G46;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G461;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G461;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G461;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G461;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G461;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G462;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G462;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G462;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G462;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G462;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G463;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G463;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G463;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G463;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G463;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G464;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G464;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G464;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G464;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G464;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G465;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G465;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G465;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G465;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G465;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G466;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G466;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G466;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G466;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G466;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G467;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G467;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G467;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G467;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G467;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G469;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G469;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G469;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G469;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G469;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G47;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G47;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G47;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G47;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G47;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G471;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G471;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G471;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G471;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G471;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G472;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G472;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G472;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G472;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G472;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G473;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G473;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G473;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G473;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G473;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G474;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G474;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G474;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G474;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G474;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G475;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G475;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G475;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G475;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G475;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G476;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G476;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G476;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G476;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G476;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G477;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G477;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G477;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G477;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G477;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G478;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G478;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G478;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G478;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G478;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G479;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G479;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G479;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G479;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;G479;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H49;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H49;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H49;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H49;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H49;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H491;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H491;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H491;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H491;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H491;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H492;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H492;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H492;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H492;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H492;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H493;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H493;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H493;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H493;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H493;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H494;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H494;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H494;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H494;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H494;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H495;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H495;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H495;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H495;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H495;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H50;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H50;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H50;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H50;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H50;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H501;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H501;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H501;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H501;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H501;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H502;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H502;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H502;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H502;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H502;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H503;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H503;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H503;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H503;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H503;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H504;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H504;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H504;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H504;E50T249;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H504;EGE250;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H51;E0T9;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H51;E10T19;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
ESTAT:EBSSBS_PRL_A(1.0);A;;;TOVT;H51;E20T49;_Z;_Z;_Z;;EUR;3;0;P;;;;;;
